geneID	geneName
g3378.t1	RAB31_MOUSE
g3380.t1	RAB5B_DICDI
g3382.t1	RELCH_HUMAN
g3383.t1	RELCH_DANRE
g3385.t1	PHAF1_RAT
g3386.t1	WDR89_HUMAN
g3387.t1	KPSH1_DANRE
g3388.t1	INT8_XENLA
g3391.t1	MSOX_BACSN
g3392.t1	SAE2_MOUSE
g3393.t1	PDPR_HUMAN
g3394.t1	NUP93_XENTR
g3395.t1	AR2BP_PONAB
g3395.t2	AR2BP_PONAB
g3396.t1	CAH2_PSEHK
g3396.t2	CAH2_PSEHK
g3398.t1	DYH5_RAT
g8308.t1	S39AC_MOUSE
g8312.t1	S39AC_MOUSE
g8317.t1	NCLN_DANRE
g8319.t1	CCBE1_HUMAN
g8320.t1	RIAD1_HUMAN
g8322.t1	OPSD1_MIZYE
g8323.t1	ADB4C_MELGA
g8324.t1	OPSD1_MIZYE
g8325.t1	OPSD1_MIZYE
g8325.t2	OPN4B_XENLA
g8326.t1	OPSD1_MIZYE
g8330.t1	OPSD1_MIZYE
g8331.t1	OPSD1_MIZYE
g8332.t1	OPSD1_MIZYE
g8335.t1	PDIA3_CHICK
g8337.t1	RT11_MOUSE
g8339.t1	TTC37_XENLA
g8345.t1	TTC37_XENLA
g8346.t1	SUGP1_MOUSE
g8350.t1	KLH31_HUMAN
g8352.t1	Y2258_MYCTU
g8352.t2	Y2258_MYCTU
g8357.t1	APBA1_MOUSE
g8357.t2	APBA1_HUMAN
g8358.t1	NTRK3_CHICK
g8359.t1	CBPC1_DANRE
g8363.t1	RTXE_DROME
g8365.t1	LRRK1_MOUSE
g8367.t1	ZCHC9_HUMAN
g8368.t1	SHC1_XENLA
g8368.t1	SHC1_XENLA
g8369.t1	RPRD2_HUMAN
g8370.t1	CHSS1_MOUSE
g8372.t1	EFL1_HUMAN
g8377.t1	KN14E_ARATH
g8381.t1	SWET1_XENLA
g8382.t1	RGP1_HUMAN
g8386.t1	FZD1_XENLA
g8386.t1	FZD1_XENLA
g8386.t1	FZD1_XENLA
g8386.t1	FZD1_XENLA
g8387.t1	FZD7B_XENLA
g8388.t1	FBP1_STRPU
g8388.t1	FBP1_STRPU
g8388.t1	FBP1_STRPU
g8388.t1	FBP1_STRPU
g8388.t1	FBP1_STRPU
g8388.t1	FBP1_STRPU
g8388.t2	FBP1_STRPU
g8388.t2	FBP1_STRPU
g8388.t2	FBP1_STRPU
g8388.t2	FBP1_STRPU
g8388.t2	FBP1_STRPU
g8388.t2	FBP1_STRPU
g8388.t3	FBP1_STRPU
g8388.t3	FBP1_STRPU
g8388.t3	FBP1_STRPU
g8388.t3	FBP1_STRPU
g8388.t3	FBP1_STRPU
g8388.t3	FBP1_STRPU
g8388.t4	FBP1_STRPU
g8388.t4	FBP1_STRPU
g8388.t4	FBP1_STRPU
g8388.t4	FBP1_STRPU
g8388.t4	FBP1_STRPU
g8388.t4	FBP1_STRPU
g8391.t1	F221B_HUMAN
g8392.t1	DOLK_MOUSE
g8393.t1	S35A4_XENTR
g8393.t2	S35A4_XENTR
g8394.t1	SWET1_XENTR
g8395.t1	SMG5_DANRE
g8395.t1	SMG5_DANRE
g8399.t1	TLE4_MOUSE
g8399.t2	TLE4_MOUSE
g8401.t1	GLMP_SALSA
g8403.t1	FBP1_STRPU
g8403.t1	FBP1_STRPU
g8403.t1	FBP1_STRPU
g8403.t1	FBP1_STRPU
g8403.t1	FBP1_STRPU
g8403.t1	FBP1_STRPU
g8403.t1	FBP1_STRPU
g8403.t1	FBP1_STRPU
g8403.t2	FBP1_STRPU
g8403.t2	FBP1_STRPU
g8403.t2	FBP1_STRPU
g8403.t2	FBP1_STRPU
g8403.t2	FBP1_STRPU
g8403.t2	FBP1_STRPU
g8403.t2	FBP1_STRPU
g8403.t2	FBP1_STRPU
g8404.t1	ELP1_RABIT
g8405.t1	GRM8_RAT
g8406.t1	ZCHC4_MOUSE
g8418.t1	ACHA7_CHICK
g8420.t1	FOXB1_XENLA
g8421.t1	AQP10_HUMAN
g8429.t1	CCAPR_DROME
g8432.t1	APH1_DROME
g8433.t1	MT25B_BOVIN
g8434.t1	UTP15_XENLA
g8435.t1	UTP15_CHICK
g8440.t1	MYO1F_HUMAN
g8441.t1	MYO1E_MOUSE
g8442.t1	ENL_HUMAN
g8443.t1	NAC2_RAT
g8443.t1	NAC2_RAT
g8447.t1	KLF13_MOUSE
g8450.t1	FBX22_PONAB
g8451.t1	S12A2_SQUAC
g8458.t1	FBCDA_XENLA
g8460.t1	CHLE_HUMAN
g8462.t1	ACES_ANOGA
g8464.t1	ACES_HUMAN
g8465.t1	ACES_ANOGA
g8468.t1	CCH1R_DROME
g8470.t1	RT30_BOVIN
g8471.t1	GALK2_RAT
g8472.t1	GALK2_MOUSE
g8474.t1	F227B_HUMAN
g8475.t1	CSK_CHICK
g8476.t1	ANRA2_HUMAN
g8477.t1	CCNB_MARGL
g8478.t1	CCNB_MARGL
g8479.t1	CC112_HUMAN
g8480.t1	SPAG8_MOUSE
g8481.t1	HCN1_RABIT
g8482.t1	HCN2_MOUSE
g8485.t1	GNB5_TAMST
g8486.t1	TTC24_HUMAN
g8487.t1	SSRB_CANLF
g8489.t1	MTMRA_HUMAN
g8489.t2	MTMRA_HUMAN
g8489.t3	MTMRA_HUMAN
g8491.t1	SYTC_MOUSE
g8491.t2	SYTC_MOUSE
g8495.t1	MTR_RHIMB
g8498.t1	C163B_HUMAN
g8498.t1	C163B_HUMAN
g8498.t1	C163B_HUMAN
g8498.t2	C163B_HUMAN
g8498.t2	C163B_HUMAN
g8498.t2	C163B_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8499.t1	DMBT1_HUMAN
g8501.t1	ROBO1_MOUSE
g8501.t1	ROBO1_MOUSE
g8502.t1	FMO5_RAT
g8503.t1	SPG21_DANRE
g8506.t1	HERC1_HUMAN
g8506.t1	HERC1_HUMAN
g8507.t1	HERC1_HUMAN
g8507.t1	HERC1_HUMAN
g8507.t1	HERC1_HUMAN
g8510.t1	UN13A_HUMAN
g8511.t1	UN13A_MOUSE
g8511.t1	UN13A_MOUSE
g8511.t1	UN13A_MOUSE
g8511.t2	UN13A_MOUSE
g8511.t2	UN13A_MOUSE
g8511.t2	UN13A_MOUSE
g8511.t3	UN13A_MOUSE
g8511.t3	UN13A_MOUSE
g8511.t3	UN13A_MOUSE
g8512.t1	UN13B_HUMAN
g8512.t2	UN13B_MOUSE
g8513.t1	DDA1_XENLA
g8515.t1	ABHD8_MOUSE
g8516.t1	AAPC_CENCI
g8517.t1	BTBD2_HUMAN
g8518.t1	BTBD2_HUMAN
g8519.t1	S27A6_MOUSE
g8520.t1	FKBP8_MOUSE
g8522.t1	RS17_PIG
g8524.t1	GBA1_BOVIN
g8525.t1	GBA1_MOUSE
g8526.t1	ACBG2_XENLA
g8526.t2	ACBG2_XENLA
g8529.t1	TSP4_XENLA
g8532.t1	ARRD3_RAT
g8534.t1	CR3L4_HUMAN
g8535.t1	NSA2_HUMAN
g8536.t1	GON4L_HUMAN
g8538.t1	LYSM3_XENTR
g8540.t1	NCKX5_DANRE
g8543.t1	FBX33_HUMAN
g8544.t1	CRTC1_MOUSE
g8546.t1	IQGA1_HUMAN
g8547.t1	IQGA1_HUMAN
g8549.t1	GTPB3_DANRE
g8550.t1	FBN2_MOUSE
g8550.t1	FBN2_MOUSE
g8550.t1	FBN2_MOUSE
g8551.t1	UBIQP_CRIGR
g8551.t1	UBIQP_CRIGR
g8551.t1	UBIQP_CRIGR
g8551.t1	UBIQP_CRIGR
g8551.t1	UBIQP_CRIGR
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8552.t1	UBC_MOUSE
g8553.t1	UBB_PONPY
g8553.t1	UBB_PONPY
g8554.t1	DCA12_MOUSE
g8557.t1	PTAR1_DANRE
g8559.t1	TM6S1_PONAB
g8560.t1	ARG28_MOUSE
g8560.t1	ARG28_MOUSE
g8560.t2	ARG28_MOUSE
g8560.t2	ARG28_MOUSE
g8560.t3	ARG28_MOUSE
g8560.t3	ARG28_MOUSE
g8560.t4	ARG28_MOUSE
g8560.t4	ARG28_MOUSE
g8560.t5	ARG28_MOUSE
g8560.t5	ARG28_MOUSE
g8560.t6	ARG28_MOUSE
g8560.t6	ARG28_MOUSE
g8568.t1	SKR1B_DANRE
g8569.t1	OSTF1_MOUSE
g8570.t1	VPS45_RAT
g8571.t1	ADPGK_MOUSE
g8572.t1	MTX1_MACFA
g8573.t1	MCEE_BOVIN
g8573.t2	MCEE_BOVIN
g8577.t1	LMNB1_MOUSE
g8578.t1	ATS7_HUMAN
g8580.t1	DCTN3_BOVIN
g8581.t1	LARP6_HUMAN
g8583.t1	PTPRR_MOUSE
g8584.t1	MFS12_MOUSE
g8585.t1	PZP_HUMAN
g8586.t1	TRIP4_HUMAN
g8588.t1	KC1G3_RAT
g8589.t1	CE120_HUMAN
g8591.t1	ZN608_MOUSE
g8594.t1	WNT7B_CHICK
g8595.t1	USE1_DANRE
g8597.t1	DYI2_HELCR
g8600.t1	PPIB_CHICK
g8601.t1	NOTC3_RAT
g8601.t1	NOTC3_RAT
g8601.t1	NOTC3_RAT
g8601.t1	NOTC3_RAT
g8601.t1	NOTC3_RAT
g8601.t1	NOTC3_RAT
g8601.t1	NOTC3_RAT
g8602.t1	FBP1_STRPU
g8602.t1	FBP1_STRPU
g8602.t1	FBP1_STRPU
g8602.t1	FBP1_STRPU
g8602.t1	FBP1_STRPU
g8602.t1	FBP1_STRPU
g8602.t1	FBP1_STRPU
g8602.t2	FBP1_STRPU
g8602.t2	FBP1_STRPU
g8602.t2	FBP1_STRPU
g8602.t2	FBP1_STRPU
g8602.t2	FBP1_STRPU
g8602.t2	FBP1_STRPU
g8602.t2	FBP1_STRPU
g8602.t3	FBP1_STRPU
g8602.t3	FBP1_STRPU
g8602.t3	FBP1_STRPU
g8602.t3	FBP1_STRPU
g8602.t3	FBP1_STRPU
g8602.t3	FBP1_STRPU
g8602.t3	FBP1_STRPU
g8602.t4	FBP1_STRPU
g8602.t4	FBP1_STRPU
g8602.t4	FBP1_STRPU
g8602.t4	FBP1_STRPU
g8602.t4	FBP1_STRPU
g8602.t4	FBP1_STRPU
g8602.t4	FBP1_STRPU
g8602.t5	FBP1_STRPU
g8602.t5	FBP1_STRPU
g8602.t5	FBP1_STRPU
g8602.t5	FBP1_STRPU
g8602.t5	FBP1_STRPU
g8602.t5	FBP1_STRPU
g8602.t5	FBP1_STRPU
g8603.t1	MTHFS_HUMAN
g8608.t1	ATL1_HUMAN
g8610.t1	ATL1_HUMAN
g8610.t1	ATL1_HUMAN
g8614.t1	CDK7_HUMAN
g8615.t1	DPOG1_RAT
g8617.t1	DPOG1_MOUSE
g8619.t1	MSIR6_DROME
g8619.t2	MSIR6_DROME
g8621.t1	F172A_MOUSE
g8623.t1	ILPR_BRALA
g8623.t2	ILPR_BRALA
g8624.t1	IGF1R_BOVIN
g8625.t1	NAA35_MACFA
g8628.t1	HAUS6_HUMAN
g8630.t1	SDHF4_HUMAN
g8631.t1	SEM1A_SCHAM
g8633.t1	RM24_DANRE
g8635.t1	STR6L_MOUSE
g8636.t1	STR6L_MOUSE
g8637.t1	ARMC6_PONAB
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8640.t1	MLRP2_ACRMI
g8641.t1	DHDH_DANRE
g8642.t1	DHDH_DANRE
g8643.t1	IR3IP_XENLA
g8644.t1	SEM2A_SCHGR
g8645.t1	ARP19_TAEGU
g8646.t1	NCKX2_RAT
g8647.t1	INT14_RAT
g8649.t1	UB2Q1_HUMAN
g8649.t2	UB2Q1_MOUSE
g8650.t1	UB2Q1_MOUSE
g8650.t2	UB2Q1_HUMAN
g8651.t1	NCKX5_HUMAN
g8652.t1	RT27_MOUSE
g8654.t1	MOC2B_BOVIN
g8656.t1	TPGS2_MOUSE
g8657.t1	GGT1_MOUSE
g8658.t1	TX14A_SCODE
g8659.t1	GGT1_PIG
g8660.t1	M2GD_MOUSE
g8661.t1	BHMT1_PIG
g8662.t1	BHMT1_BOVIN
g8663.t1	MP2K5_MOUSE
g8665.t1	MP2K5_RAT
g8667.t1	SRFB1_XENTR
g8668.t1	RASA1_HUMAN
g8673.t1	MR1BB_DANRE
g8677.t1	ADA1A_ORYLA
g8682.t1	APC11_MOUSE
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8683.t1	PSGP_ONCMY
g8685.t1	ENP1_TETCF
g8686.t1	PLIN2_PIG
g8686.t2	PLIN2_PIG
g8688.t1	AMT3_CAEEL
g8690.t1	AMT3_CAEEL
g8691.t1	SCNNA_XENLA
g8694.t1	ARRD3_PONAB
g8698.t1	RING2_DANRE
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8700.t1	MLRP1_ACRMI
g8702.t1	RBM8A_SALSA
g8704.t1	Y2258_MYCTU
g8706.t1	SNX2_HUMAN
g8707.t1	PGTB1_BOVIN
g8708.t1	PIGO_HUMAN
g8709.t1	PIGO_HUMAN
g8710.t1	SEM2A_DROME
g8711.t1	ASTRC_HUMAN
g8715.t1	BXL5_ARATH
g8716.t1	BXL2_ARATH
g8718.t1	TCP4_MOUSE
g8722.t1	GNRHR_OCTVU
g8725.t1	FRMD5_MOUSE
g8725.t2	FRMD5_MOUSE
g8726.t1	GNTK_XENTR
g8727.t1	POLI_HUMAN
g8728.t1	DDX59_MOUSE
g8729.t1	ATPA_XENLA
g8730.t1	ATPA_PONAB
g8732.t1	AL14E_HUMAN
g8734.t1	GKAP1_RAT
g8737.t1	CC038_RAT
g8738.t1	EI2BE_DICDI
g8739.t1	EI2BE_RAT
g8740.t1	UGDH_DROME
g8742.t1	DCP2_MOUSE
g8745.t1	CHSTB_HUMAN
g8746.t1	CHSTC_HUMAN
g8750.t1	HEXA_BOVIN
g8750.t2	HEXA_RAT
g8750.t3	HEXA_BOVIN
g8750.t4	HEXA_RAT
g8751.t1	SPN1_BOVIN
g8753.t1	NUD15_MOUSE
g8754.t1	FRDA_HUMAN
g8755.t1	XPF_HUMAN
g8759.t1	AQP10_HUMAN
g8759.t2	AQP10_HUMAN
g8760.t1	XPA_CHICK
g8761.t1	LRC28_XENTR
g8762.t1	PNPH_HUMAN
g8766.t1	WDR93_MOUSE
g8768.t1	AQP9_HUMAN
g8769.t1	AQP10_HUMAN
g8770.t1	GPR54_ORENI
g8773.t1	GPR54_ORENI
g8774.t1	GPR54_ORENI
g8775.t1	DRI_STRPU
g8778.t1	CHLE_HUMAN
g8779.t1	CHLE_FELCA
g8780.t1	CCD87_HUMAN
g8780.t1	CCD87_HUMAN
g8780.t1	CCD87_HUMAN
g8782.t1	TRMO_HUMAN
g8784.t1	LRP2_PIG
g8784.t1	LRP2_PIG
g8784.t1	LRP2_PIG
g8785.t1	NCKX5_HUMAN
g8786.t1	AL1A2_HUMAN
g8787.t1	AL1A2_HUMAN
g8790.t1	NDUAD_MOUSE
g8791.t1	TDH_LEGPC
g8792.t1	AB17C_DANRE
g8794.t1	ROR1_DROME
g8795.t1	RET_RAT
g8796.t1	ACHA3_MOUSE
g8797.t1	ACHA7_CHICK
g8799.t1	MBD2_MOUSE
g8800.t1	MEX3B_XENLA
g8806.t1	COG1_MOUSE
g8807.t1	COG1_MOUSE
g8812.t1	F16P1_RABIT
g8813.t1	Y2258_MYCTU
g8819.t1	THSD4_MOUSE
g8819.t1	THSD4_MOUSE
g8821.t1	LRC61_MOUSE
g8824.t1	ARRD3_RAT
g8825.t1	ARRD3_BOVIN
g8826.t1	ARD17_CAEEL
g8828.t1	ATL5_HUMAN
g8829.t1	SERC5_MOUSE
g8830.t1	CFA53_DANRE
g8830.t2	CFA53_DANRE
g8831.t1	AT8B4_HUMAN
g8832.t1	AT8B2_HUMAN
g8833.t1	AT8B2_HUMAN
g8834.t1	PGPI_HUMAN
g8836.t1	MSTO1_MACFA
g8839.t1	GABR2_HUMAN
g8840.t1	GABR2_HUMAN
g8841.t1	PPIB_SCHMA
g8845.t1	S39A3_XENTR
g8847.t1	RT16_BOVIN
g8848.t1	NBAS_DANRE
g8848.t2	NBAS_DANRE
g8849.t1	GRIA1_MACFA
g8850.t1	GRIA1_MOUSE
g8853.t1	GRIA1_MOUSE
g8856.t1	SYT4_HUMAN
g8859.t1	RIT1_MOUSE
g8861.t1	INT3_PONAB
g8862.t1	CC171_MOUSE
g8862.t2	CC171_MOUSE
g8863.t1	FEM1C_HUMAN
g8865.t1	MYORG_MOUSE
g8866.t1	MYORG_HUMAN
g8867.t1	ZFR2_HUMAN
g8867.t2	ZFR2_HUMAN
g8870.t1	MYORG_HUMAN
g8871.t1	MYORG_MOUSE
g8872.t1	MYORG_MOUSE
g8873.t1	TPM_HOMAM
g8876.t1	TTLL6_DANRE
g8877.t1	COPE_BOVIN
g8878.t1	HRH2_MOUSE
g8881.t1	NEC1_MUSCO
g8882.t1	AKD1A_HUMAN
g8882.t2	AKD1A_HUMAN
g8884.t1	GPRL1_MOUSE
g8885.t1	GNRR2_CLAGA
g8888.t1	NPT2B_RAT
g8889.t1	TM186_HUMAN
g8890.t1	SHB_MOUSE
g8890.t2	SHB_MOUSE
g8894.t1	COLL2_MIMIV
g8894.t1	COLL2_MIMIV
g8899.t1	CNTLN_MOUSE
g8900.t1	CNTLN_HUMAN
g8901.t3	BNC2_HUMAN
g8901.t3	BNC2_HUMAN
g8902.t1	BNC2_HUMAN
g8904.t1	ZXDC_MOUSE
g8904.t1	ZXDC_MOUSE
g8905.t1	EDC3_PONAB
g8906.t1	PTPS_POERE
g8907.t1	SAXO1_MACFA
g8908.t1	PSA4_HUMAN
g8909.t1	S2546_CHICK
g8910.t1	SNX27_MOUSE
g8910.t2	SNX27_MOUSE
g8911.t1	GTDC1_DANRE
g8912.t1	P66B_MOUSE
g8914.t1	SCC4_XENTR
g8915.t1	SCC4_XENLA
g8916.t1	NED4L_MOUSE
g8916.t1	NED4L_MOUSE
g8917.t1	UBP3_HUMAN
g8917.t2	UBP3_HUMAN
g8918.t1	MYEF2_MOUSE
g8923.t1	MYEF2_MOUSE
g8923.t2	MYEF2_HUMAN
g8924.t1	HOME2_MOUSE
g8925.t1	ARNT_MOUSE
g8926.t2	UBAP1_RAT
g8927.t1	NCBP1_HUMAN
g8928.t1	CSPG4_RAT
g8930.t1	CSPG4_RAT
g8930.t1	CSPG4_RAT
g8930.t1	CSPG4_RAT
g8931.t1	MYO3B_MOUSE
g8931.t2	MYO3B_MOUSE
g8932.t1	CSK_CHICK
g8935.t1	PHM_DROME
g8936.t1	DAAF4_XENLA
g8937.t1	STML2_HUMAN
g8938.t1	TAAR9_RAT
g8939.t1	JMJD7_MOUSE
g8943.t1	DMBT1_HUMAN
g8943.t1	DMBT1_HUMAN
g8943.t1	DMBT1_HUMAN
g8943.t1	DMBT1_HUMAN
g8943.t1	DMBT1_HUMAN
g8943.t1	DMBT1_HUMAN
g8944.t1	SIA7B_CHICK
g8947.t1	SIA7B_CHICK
g8950.t1	YTDC2_PONAB
g8952.t1	FOXB1_XENLA
g8953.t1	ACH10_CHICK
g8955.t1	ACH10_CHICK
g8956.t1	ACH10_CHICK
g8958.t1	ACH10_CHICK
g8959.t1	PTH2_CAEEL
g8960.t1	SSR2_MOUSE
g8975.t1	ELL2_MOUSE
g8978.t1	F16P1_PIG
g8980.t1	MYDGF_MOUSE
g8981.t1	FAN1_DANRE
g8982.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8983.t1	AGRV1_HUMAN
g8984.t1	AGRV1_HUMAN
g8984.t1	AGRV1_HUMAN
g8984.t1	AGRV1_HUMAN
g8984.t1	AGRV1_HUMAN
g8984.t1	AGRV1_HUMAN
g8984.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8985.t1	AGRV1_HUMAN
g8986.t1	AGRV1_DANRE
g8986.t1	AGRV1_DANRE
g8986.t1	AGRV1_DANRE
g8986.t1	AGRV1_DANRE
g8986.t1	AGRV1_DANRE
g8986.t1	AGRV1_DANRE
g8986.t1	AGRV1_DANRE
g8986.t1	AGRV1_DANRE
g8987.t1	GOLP3_RAT
g8988.t1	IL16_PANTR
g8994.t1	PDZD2_HUMAN
g8995.t1	CF161_DANRE
g8996.t1	FAKD5_MOUSE
g9005.t1	ULK3_XENLA
g9006.t1	MOT12_MOUSE
g9008.t1	MOT12_MOUSE
g9009.t1	MOT12_MOUSE
g9011.t1	MOT12_MOUSE
g9015.t1	MOT12_MOUSE
g9016.t1	NUD12_MOUSE
g9017.t1	KTAP2_HUMAN
g9019.t1	DMXL2_MOUSE
g9019.t1	DMXL2_MOUSE
g9019.t2	DMXL2_MOUSE
g9019.t2	DMXL2_MOUSE
g9020.t1	MP2K1_SERCA
g9022.t1	UBA6_HUMAN
g9023.t1	UBA6_MOUSE
g9026.t1	MEF2A_PIG
g9028.t1	ARRD3_PONAB
g9029.t1	DHSO_CHICK
g9032.t1	TP8L1_DANRE
g9034.t1	NOV_ARATH
g9035.t1	NOV_ARATH
g9038.t1	HENMT_RAT
g9039.t1	GBA2_HUMAN
g9040.t1	GBA2_HUMAN
g9042.t1	CA043_MOUSE
g9043.t1	KAD6_BOVIN
g9046.t1	CSN2_XENLA
g9047.t1	CMA1A_XENLA
g9048.t1	CKS1_MOUSE
g9049.t1	LSM6_MOUSE
g9052.t1	PZP_HUMAN
g9053.t1	MUG1_RAT
g9053.t2	MUG1_RAT
g9053.t3	MUG1_RAT
g9054.t1	CPMD8_HUMAN
g9055.t1	SIR6_CASCN
g9056.t1	CI085_RAT
g9057.t1	TIM44_MOUSE
g9058.t1	TIM44_MOUSE
g9059.t1	CHD2_MOUSE
g9059.t2	CHD2_MOUSE
g9059.t2	CHD2_MOUSE
g9059.t3	CHD2_MOUSE
g9059.t3	CHD2_MOUSE
g9060.t1	SYNC_BOVIN
g9061.t1	SYNC_HUMAN
g9063.t1	BLM_XENLA
g9068.t1	MCTP1_MOUSE
g9070.t1	TCPG_BOVIN
g9071.t1	KSR2_HUMAN
g9073.t1	SH3G2_CHICK
g9074.t1	CAF1A_CHICK
g9076.t1	RASLC_DANRE
g9081.t1	NEIL1_HUMAN
g9082.t1	HAUS1_HUMAN
g9084.t1	ALS_PAPHA
g9085.t1	ALS_PAPHA
g9086.t1	ATK_DROME
g9086.t1	ATK_DROME
g9087.t1	ALS_HUMAN
g9088.t1	COAC_HUMAN
g9089.t1	FEM1B_CHICK
g9090.t1	ZNT5_DANRE
g9090.t1	ZNT5_DANRE
g9096.t1	KIF24_MOUSE
g9097.t1	AP4A_CAEEL
g9099.t1	NDUS4_HUMAN
g9100.t1	ARL15_PONAB
g9101.t1	RN115_HUMAN
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9103.t1	MLRP2_ACRMI
g9104.t1	FBP1_STRPU
g9104.t1	FBP1_STRPU
g9104.t1	FBP1_STRPU
g9104.t1	FBP1_STRPU
g9104.t1	FBP1_STRPU
g9121.t1	PHAX_RAT
g9124.t1	ARX_DANRE
g9125.t1	RX1_CHICK
g9128.t1	AMDB_XENLA
g9129.t1	PACRG_BOVIN
g9130.t1	AMD_BOVIN
g9131.t1	ST65G_MOUSE
g9132.t1	IDH3A_DROME
g9133.t1	PCSK5_MOUSE
g9133.t1	PCSK5_MOUSE
g9134.t1	MK06_CHICK
g9135.t1	LRC49_MOUSE
g9137.t1	REEP5_HUMAN
g9138.t1	DDX49_HUMAN
g9139.t1	AMX_DROME
g9140.t1	RRF2M_BOVIN
g9141.t1	RRF2M_DANRE
g9142.t1	IPO11_HUMAN
g9143.t1	OTP_HELTB
g9145.t1	TBCA_RAT
g9146.t1	PDE8B_MOUSE
g9146.t2	PDE8B_HUMAN
g9153.t1	PDE8A_HUMAN
g9162.t1	POL4_DROME
g9163.t1	YG31B_YEAST
g9167.t1	PK3C3_XENLA
g9167.t2	PK3C3_HUMAN
