gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0149	PSC.0174	PSC.0177	PSC.0186	PSC.0187	PSC.0188	PSC.0190	PSC.0202	PSC.0203	PSC.0209	PSC.0219	PSC.0228	PSC.0230	PSC.0231	V2	uniprotID	geneID	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
g14444.t1	14.40213163	1.087894371	0.429446433	2.533248126	0.011301093	0.03556413	6	2	21	21	20	6	5	32	18	18	29	17	34	2	sp	Q6WN34	CRDL2_HUMAN	32.832	399	224	10	37	1176	24	397	3.12E-61	209
g14445.t1	65.62644101	1.189531834	0.266621871	4.46149383	8.14E-06	7.90E-05	49	45	105	138	33	49	13	159	63	92	87	39	166	17	sp	Q5ZK28	DPOD3_CHICK	41.748	206	105	4	10	615	3	197	9.42E-43	160
g1445.t1	122.8067026	-0.960522369	0.396403318	-2.423093664	0.015388958	0.04542572	92	76	89	97	103	127	153	166	140	26	73	151	142	191	sp	Q8N6S4	AN13C_HUMAN	63.573	431	154	3	28	1314	112	541	0	587
g14450.t1	453.9622974	1.122428579	0.175656651	6.389900823	1.66E-10	5.57E-09	374	261	595	776	298	246	110	786	618	823	782	296	1056	156	sp	Q5T200	ZC3HD_HUMAN	41.358	162	83	4	4024	4500	1494	1646	2.94E-26	122
g14452.t1	16.73477482	2.343849396	0.525313191	4.461813326	8.13E-06	7.90E-05	2	2	31	38	6	14	4	15	20	20	63	2	60	3	sp	Q8BUZ3	TIGD4_MOUSE	29.032	372	238	5	7	1059	16	382	1.17E-55	203
g14455.t1	35.66552451	-3.44703326	0.879089097	-3.921142091	8.81E-05	0.000621902	44	8	6	3	2711	53	25	0	0	1	34	132	7	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g1446.t1	528.8383078	-0.918692946	0.303734128	-3.024661581	0.002489115	0.010168563	495	498	477	389	338	486	557	532	308	654	305	804	462	715	sp	Q5U4S8	CEGTB_XENLA	51.175	383	185	2	43	1188	10	391	9.01E-142	412
g14460.t1	15.04527425	3.002487912	0.493141741	6.088488689	1.14E-09	3.15E-08	1	3	21	31	5	6	0	42	22	57	27	5	31	1	sp	Q9VCA2	ORCT_DROME	30	550	332	13	22	1554	4	539	2.51E-63	219
g14462.t1	7.26921266	5.615157002	1.270148142	4.420867782	9.83E-06	9.26E-05	0	0	0	40	0	0	0	19	30	11	1	0	28	1	sp	D2YVH7	LECM_OXYSU	34.591	159	97	4	7	483	6	157	1.66E-23	93.6
g14466.t1	31.9363262	0.790343449	0.26358075	2.998486987	0.002713237	0.010918554	22	16	37	58	21	14	19	64	37	35	54	18	67	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g1447.t1	4800.719298	-1.641588111	0.283516811	-5.790090915	7.03E-09	1.57E-07	5121	5987	2920	2292	4633	4682	6604	2928	2298	4160	2198	7391	3110	5932	sp	P23787	TERA_XENLA	87.223	767	96	2	2155	4455	10	774	0	1330
g14472.t1	117.0252979	0.782278363	0.235331149	3.324159883	0.000886853	0.004278759	112	102	182	183	60	67	40	204	135	204	162	89	206	43	sp	Q5REY7	UBXN7_PONAB	54.088	318	133	6	1	954	1	305	6.48E-99	311
g14472.t1	117.0252979	0.782278363	0.235331149	3.324159883	0.000886853	0.004278759	112	102	182	183	60	67	40	204	135	204	162	89	206	43	sp	Q5REY7	UBXN7_PONAB	64.474	76	27	0	1438	1665	413	488	4.87E-25	112
g14478.t1	28.43319081	2.317938345	0.351728173	6.590141256	4.39E-11	1.69E-09	10	13	58	50	9	5	6	99	47	52	53	9	45	4	sp	P0C2W1	FBSP1_HUMAN	72.727	220	59	1	25	681	39	258	3.92E-115	334
g1448.t1	326.9284146	-0.896699007	0.180836172	-4.958626335	7.10E-07	9.35E-06	374	316	218	301	411	271	255	391	269	258	233	556	311	335	sp	Q32PD8	LERL1_BOVIN	53.125	128	57	2	97	480	7	131	4.96E-41	137
g14483.t1	24.30870988	1.901416859	0.370422648	5.133100984	2.85E-07	4.22E-06	7	8	63	72	17	15	2	36	25	41	48	9	45	6	sp	Q9D099	ACER3_MOUSE	40.149	269	134	4	1	732	1	267	2.51E-56	184
g14484.t1	57.87985342	3.058917007	0.350745527	8.721186068	2.75E-18	3.97E-16	18	12	79	159	11	15	4	156	67	174	137	13	121	3	sp	Q9D099	ACER3_MOUSE	61.111	90	35	0	1	270	1	90	1.10E-32	117
g14485.t1	133.9510545	2.831957636	0.435837663	6.497734991	8.15E-11	2.96E-09	70	33	242	427	14	32	17	335	242	195	269	27	341	3	sp	Q9D099	ACER3_MOUSE	38.728	173	100	4	1	507	96	266	1.85E-26	103
g14486.t1	63.45998928	1.647703199	0.335888733	4.905503037	9.32E-07	1.20E-05	61	22	81	143	28	27	8	123	72	103	180	29	137	14	sp	Q9DB72	BTBDH_MOUSE	31.227	269	164	7	85	864	63	319	3.01E-33	133
g14487.t1	395.2977075	-0.681203174	0.254693005	-2.674604955	0.007481735	0.025450084	433	537	454	320	300	312	376	373	298	271	393	537	534	277	sp	Q66HG5	TM9S2_RAT	69.397	647	181	3	79	2016	33	663	0	919
g14502.t1	94.36318256	-3.597765259	0.989986233	-3.634156861	0.000278891	0.001635804	1	3	9	7	890	88	8	17	38	2	36	173	12	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14506.t1	39.80537615	1.347483322	0.400163957	3.367328063	0.000759003	0.003740385	28	39	96	56	26	18	3	72	65	32	69	18	113	7	sp	Q6AXL5	HBAP1_DANRE	37.581	463	249	11	28	1401	13	440	1.23E-96	302
g14507.t2	131.9373764	1.250762281	0.293760137	4.25776722	2.06E-05	0.000176485	77	90	132	258	107	82	31	309	183	308	194	66	219	25	sp	Q9JJ22	ERAP1_RAT	36.433	914	533	11	280	2937	30	923	0	591
g14510.t1	16.034375	-2.11865062	0.51472824	-4.116056695	3.85E-05	0.000306397	11	17	8	5	36	9	11	4	9	3	4	25	22	45	sp	Q8NDZ4	DIK2A_HUMAN	27.064	436	254	16	313	1548	34	429	1.54E-28	121
g14512.t1	601.7075061	-2.941971954	0.628238068	-4.682893481	2.83E-06	3.18E-05	27	1304	70	188	1642	853	954	266	130	51	73	711	561	528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14513.t1	32.77156441	-2.347883683	0.696336311	-3.37176684	0.000746876	0.003688615	1	95	13	21	50	32	36	12	12	0	13	30	26	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14516.t1	121.4459604	-2.347580136	0.662998863	-3.540850922	0.000398839	0.002188322	3	227	18	46	213	310	161	61	28	26	14	135	203	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14517.t1	672.8664687	-2.314932971	0.499825192	-4.631485187	3.63E-06	3.95E-05	67	1870	170	410	841	592	869	300	191	250	184	1185	528	863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14519.t1	301.0066412	-0.727461439	0.296715386	-2.45171458	0.014217739	0.042626147	599	322	334	226	187	308	192	173	218	335	300	305	356	281	sp	Q8TCJ2	STT3B_HUMAN	78.221	652	134	3	58	2007	136	781	0	1028
g14523.t1	32.87669429	-1.766594168	0.52355906	-3.374202271	0.000740299	0.003663203	29	29	27	6	90	44	26	20	6	43	7	21	16	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14530.t1	11.38148059	1.937664768	0.489605369	3.957605229	7.57E-05	0.000548586	4	6	13	25	5	5	3	17	22	5	32	3	50	2	sp	Q96CT2	KLH29_HUMAN	29.208	606	403	11	97	1842	269	872	3.40E-83	283
g14537.t1	48.49954166	-0.732211506	0.204888549	-3.573706347	0.000351964	0.001978865	77	50	38	55	46	61	21	50	41	32	45	69	59	45	sp	Q969G6	RIFK_HUMAN	66.667	144	48	0	1	432	1	144	3.98E-73	219
g14538.t1	57.58811559	0.758205543	0.314033621	2.414408814	0.015760767	0.046369455	65	52	97	92	38	24	18	74	102	50	100	44	110	16	sp	Q99N94	RM09_MOUSE	44.33	194	106	2	133	714	65	256	1.70E-41	145
g14539.t1	162.9206589	1.641846232	0.353041932	4.650570034	3.31E-06	3.63E-05	146	82	267	322	56	66	21	403	234	108	392	79	467	35	sp	Q9H0A8	COMD4_HUMAN	61.809	199	76	0	1	597	1	199	2.20E-90	266
g14541.t1	211.1764667	2.133066653	0.54779466	3.893916479	9.86E-05	0.000681366	24	20	275	475	155	105	18	337	115	134	1009	161	741	39	sp	Q99K85	SERC_MOUSE	59.452	365	145	1	10	1095	5	369	4.16E-171	484
g14545.t1	68.84850975	1.193495202	0.403231925	2.959823185	0.003078157	0.012155274	13	23	80	111	32	111	12	122	144	96	118	25	168	44	sp	Q92828	COR2A_HUMAN	46.993	449	226	6	37	1368	8	449	9.00E-148	443
g14546.t1	50.34917094	1.598857549	0.543852258	2.939874799	0.003283449	0.012849452	13	25	102	72	8	58	0	115	91	70	122	16	70	36	sp	Q8HY67	AN32A_CANLF	61.842	152	57	1	40	492	3	154	3.56E-50	169
g14549.t1	300.5742889	1.017540772	0.192893874	5.275132641	1.33E-07	2.16E-06	246	122	535	511	208	185	103	589	465	501	334	204	520	126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g1455.t1	570.2780942	-1.199748862	0.266537832	-4.501232909	6.76E-06	6.72E-05	429	259	384	329	1076	855	472	394	381	460	394	921	694	762	sp	Q13332	PTPRS_HUMAN	41.647	2089	964	57	91	6105	29	1946	0	1356
g14551.t1	4.890864992	-4.002695283	1.433798378	-2.791672348	0.005243642	0.01884857	0	0	0	0	13	22	0	0	1	0	3	5	1	19	sp	Q9ESQ4	NMUR2_RAT	32.484	314	176	11	196	1101	43	332	7.72E-28	116
g14554.t1	219.6265501	-2.71304719	1.053366661	-2.57559622	0.010006743	0.032239224	6	5	210	18	125	993	19	10	72	88	48	34	6	1116	sp	Q10751	ACE_CHICK	54.815	540	208	4	34	1548	676	1214	0	607
g14554.t1	219.6265501	-2.71304719	1.053366661	-2.57559622	0.010006743	0.032239224	6	5	210	18	125	993	19	10	72	88	48	34	6	1116	sp	Q10751	ACE_CHICK	52.816	515	208	3	124	1566	109	622	0	588
g14556.t1	4.281129364	-3.450361472	1.094741267	-3.151759759	0.001622897	0.007117038	3	0	2	1	25	13	1	0	1	0	2	11	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14557.t1	11.29914339	6.681148215	0.886778949	7.534175478	4.91E-14	3.41E-12	0	0	25	16	0	0	0	35	41	11	28	0	42	0	sp	Q5RBZ6	CHSTA_PONAB	34.914	232	128	6	238	900	129	348	1.44E-29	118
g14560.t1	1283.818165	-3.119679088	0.525830144	-5.93286468	2.98E-09	7.37E-08	531	4631	377	305	1021	958	2259	253	153	121	601	1863	526	1063	sp	Q6DIB5	MEG10_MOUSE	41.304	230	112	10	160	804	253	474	1.86E-32	135
g14560.t1	1283.818165	-3.119679088	0.525830144	-5.93286468	2.98E-09	7.37E-08	531	4631	377	305	1021	958	2259	253	153	121	601	1863	526	1063	sp	Q6DIB5	MEG10_MOUSE	35.622	233	120	12	151	795	597	817	3.06E-24	110
g14560.t1	1283.818165	-3.119679088	0.525830144	-5.93286468	2.98E-09	7.37E-08	531	4631	377	305	1021	958	2259	253	153	121	601	1863	526	1063	sp	Q6DIB5	MEG10_MOUSE	36.123	227	121	10	157	795	123	339	8.18E-22	102
g14565.t1	223.0769199	-1.335920602	0.337774091	-3.955071267	7.65E-05	0.000553845	145	149	95	191	297	236	319	221	121	78	139	367	303	271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14566.t1	130.4505152	-1.354155505	0.386764687	-3.501238739	0.000463101	0.002475231	102	101	72	111	151	118	194	127	78	20	83	247	172	132	sp	E9QAU8	ARK2C_MOUSE	49.635	137	40	3	679	1089	240	347	9.08E-34	131
g14568.t1	86.29335503	1.307408683	0.373876927	3.496895871	0.000470706	0.00250802	23	27	162	110	51	76	7	146	108	108	199	44	252	80	sp	Q6P824	GPD1L_XENTR	67.049	349	114	1	13	1056	4	352	8.42E-173	487
g14571.t1	81.21156742	-3.651556885	0.963827135	-3.788601453	0.000151498	0.000979877	4	4	9	4	664	74	9	9	22	0	28	220	37	72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14573.t1	7498.292174	-0.787070551	0.192809049	-4.082124538	4.46E-05	0.000347749	8819	7864	6402	7514	8090	6454	6638	6196	6362	7280	6020	7821	7488	8499	sp	P49165	RL4_URECA	68.802	359	111	1	13	1089	2	359	0	522
g14576.t1	650.7057591	-4.65891002	1.130030852	-4.122816659	3.74E-05	0.000298583	6	7	91	19	447	2974	28	6	109	133	22	59	8	3973	sp	Q9D1G0	DNSL2_MOUSE	34.266	286	163	7	16	846	6	275	1.05E-48	166
g14578.t1	44.25131895	-1.388456104	0.405941407	-3.420336235	0.000625438	0.003177007	40	18	23	41	53	58	44	40	20	8	26	130	66	45	sp	Q6GNV7	DIRC2_XENLA	34.967	449	270	7	154	1488	21	451	1.31E-69	233
g14583.t1	10.50576171	-2.216775465	0.757277089	-2.927297677	0.003419214	0.013274178	2	8	8	4	18	15	16	7	1	0	0	34	15	9	sp	A7T1N0	TMP2L_NEMVE	66.839	193	63	1	4	582	1360	1551	3.52E-76	251
g14584.t1	1079.254836	-2.532145525	0.817491077	-3.097459527	0.00195187	0.008300112	242	3122	371	342	1283	1285	1137	102	301	0	857	3370	908	549	sp	A7T1N0	TMP2L_NEMVE	40.203	1577	816	30	145	4671	34	1551	0	1013
g14585.t1	5.631622653	2.298291844	0.597488128	3.846589975	0.000119773	0.000802053	1	0	9	19	4	2	0	17	6	7	9	3	18	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14586.t1	34.38441678	1.506175183	0.418013229	3.603175875	0.000314353	0.001800535	22	15	38	99	25	27	0	66	37	35	82	20	101	7	sp	P31937	3HIDH_HUMAN	72.961	233	63	0	1	699	102	334	1.78E-124	359
g14587.t1	185.7235549	-2.956962821	0.4802974	-6.156524734	7.44E-10	2.14E-08	104	247	40	80	92	134	475	52	49	38	36	331	79	273	sp	Q9C0E8	LNP_HUMAN	42.994	314	142	7	1	840	1	311	8.15E-68	222
g14588.t1	361.9243963	-1.129718362	0.348580332	-3.240912524	0.001191477	0.005461427	303	704	350	241	301	202	444	273	254	316	198	437	304	331	sp	Q14696	MESD_HUMAN	59.441	143	57	1	88	516	55	196	8.33E-42	143
g14599.t1	2.064179974	-4.349690854	1.793744614	-2.424922043	0.015311674	0.045236727	1	2	1	0	21	0	0	0	0	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14605.t1	586.1867008	-4.847413524	1.145125648	-4.233084405	2.31E-05	0.000194186	13	9	165	17	645	4546	34	1	11	49	61	126	2	1914	sp	P21836	ACES_MOUSE	35.327	535	296	14	148	1665	60	573	9.20E-95	305
g14607.t2	91.88541254	-1.374627659	0.384452006	-3.575550747	0.000349491	0.001967126	54	53	52	44	100	93	149	80	55	76	31	163	115	114	sp	Q5NVK7	SPOP_PONAB	80.939	362	67	2	4	1089	15	374	0	592
g14612.t1	492.625487	0.990992111	0.251173646	3.945446215	7.97E-05	0.000572322	418	406	914	799	287	315	109	675	658	855	820	349	891	136	sp	P14618	KPYM_HUMAN	64.217	517	181	1	70	1608	12	528	0	681
g14613.t2	463.6989364	-1.927814946	0.555082041	-3.473027052	0.000514623	0.002703325	216	623	260	110	107	343	1130	343	240	314	131	506	249	647	sp	Q6NS52	DGKB_MOUSE	64.544	691	223	5	529	2592	114	785	0	941
g14613.t2	463.6989364	-1.927814946	0.555082041	-3.473027052	0.000514623	0.002703325	216	623	260	110	107	343	1130	343	240	314	131	506	249	647	sp	Q6NS52	DGKB_MOUSE	57.471	87	30	1	4	243	6	92	2.04E-22	107
g14613.t3	177.0530207	-1.585621649	0.529638012	-2.993783706	0.002755412	0.01105784	115	91	88	111	145	93	409	188	128	22	110	208	128	255	sp	Q6NS52	DGKB_MOUSE	60.521	499	175	5	118	1605	306	785	0	632
g14614.t1	221.8271719	-3.103731601	0.36482037	-8.507561135	1.78E-17	2.26E-15	303	260	53	31	171	259	461	48	58	52	70	345	91	309	sp	Q9HAB8	PPCS_HUMAN	45.378	238	127	2	10	714	73	310	1.04E-48	165
g14615.t1	52.48633329	-2.056413682	0.424117516	-4.848688405	1.24E-06	1.53E-05	50	53	17	25	57	65	101	21	10	53	16	73	33	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14618.t1	986.962033	-1.893638549	0.284267696	-6.661462343	2.71E-11	1.09E-09	1180	2028	858	402	1435	1098	849	405	335	594	404	1507	544	1034	sp	Q4R6V2	TCPE_MACFA	78.652	534	114	0	1	1602	1	534	0	849
g14619.t1	18.77916889	-2.691102264	1.022434127	-2.632054421	0.008487027	0.028245476	1	1	5	10	134	31	0	1	11	0	8	29	9	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14620.t1	11.04466612	1.674319773	0.510638975	3.278871872	0.001042229	0.004883378	3	3	12	27	7	11	0	27	16	14	10	2	51	7	sp	E1BD52	TM245_BOVIN	58.333	84	34	1	55	303	703	786	1.34E-23	97.8
g14621.t1	13.28781693	2.656998758	0.780875261	3.402590516	0.000667502	0.003354884	0	1	3	22	12	3	0	26	20	67	23	1	39	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14622.t1	41.62714845	2.313375085	0.380100634	6.086217373	1.16E-09	3.19E-08	1	13	55	85	10	22	3	101	61	84	89	19	143	18	sp	Q9H330	TM245_HUMAN	33.895	475	266	8	82	1410	47	505	3.20E-65	229
g14623.t1	157.488004	1.31891517	0.305678703	4.314710692	1.60E-05	0.000141898	129	87	221	376	81	122	44	339	269	179	245	43	336	32	sp	O15541	R113A_HUMAN	55.758	330	133	7	16	978	13	338	1.07E-119	351
g14624.t1	3.139358725	-3.251044443	1.197641558	-2.714538772	0.006636813	0.0230353	3	0	1	0	5	2	0	1	2	1	0	26	0	4	sp	P22897	MRC1_HUMAN	24.361	587	367	27	268	1989	834	1356	8.38E-24	112
g14625.t1	50.44774828	-5.55944369	0.790734409	-7.030734504	2.05E-12	1.03E-10	21	6	4	0	67	80	74	1	5	0	1	211	8	126	sp	P61644	SIA8C_PANTR	41.667	252	140	5	421	1164	90	338	3.91E-62	208
g14631.t1	9.857959766	1.521301595	0.521715704	2.915958982	0.003545971	0.013675504	2	1	16	22	9	8	1	10	10	35	17	6	14	5	sp	Q2KHY7	TTC23_BOVIN	35.233	386	244	3	301	1458	37	416	1.51E-67	227
g1464.t1	198.1099942	-1.765437735	0.677605169	-2.605407716	0.009176499	0.03005484	25	32	79	108	864	358	13	128	161	62	73	235	188	474	sp	P0C6F1	DYH2_MOUSE	71.04	4040	1154	6	1450	13548	425	4455	0	6038
g1464.t1	198.1099942	-1.765437735	0.677605169	-2.605407716	0.009176499	0.03005484	25	32	79	108	864	358	13	128	161	62	73	235	188	474	sp	P0C6F1	DYH2_MOUSE	56.311	309	132	2	286	1209	120	426	1.50E-97	360
g14642.t1	20.23590759	1.763903219	0.45074953	3.913266907	9.11E-05	0.000637837	8	2	34	50	13	25	2	48	25	28	38	7	55	2	sp	Q9WVK3	PECR_RAT	59.191	272	107	3	16	825	9	278	1.01E-108	320
g14647.t1	106.5605348	0.864441502	0.351367061	2.460223503	0.013885052	0.041830889	128	96	140	195	35	63	28	143	128	257	126	75	194	29	sp	Q9H269	VPS16_HUMAN	54.034	533	240	3	1	1584	303	835	0	558
g14649.t1	92.58707279	3.089402751	0.411800723	7.502179037	6.28E-14	4.26E-12	7	26	61	233	18	21	14	246	158	141	338	7	290	18	sp	Q90YK5	HPSE_CHICK	32.29	511	263	13	151	1455	20	523	1.46E-75	249
g14652.t1	6.44799483	2.335738907	0.729190174	3.203195804	0.001359115	0.006116169	1	2	5	4	6	1	1	13	31	4	10	1	30	1	sp	Q9VCA2	ORCT_DROME	39.488	547	298	8	1	1614	1	523	1.82E-101	321
g14653.t1	64.00583304	-7.06440524	0.863138532	-8.184555524	2.73E-16	2.76E-14	21	8	1	1	269	107	86	1	1	0	4	69	0	183	sp	Q96PH1	NOX5_HUMAN	39.962	528	266	8	52	1539	16	524	4.49E-102	337
g14653.t1	64.00583304	-7.06440524	0.863138532	-8.184555524	2.73E-16	2.76E-14	21	8	1	1	269	107	86	1	1	0	4	69	0	183	sp	Q96PH1	NOX5_HUMAN	50	238	109	4	1942	2649	536	765	1.81E-70	251
g14658.t1	348.0201499	-1.859723141	0.556045918	-3.344549579	0.000824163	0.004019881	120	142	179	166	309	1327	95	226	125	228	156	194	221	1138	sp	Q2HJ10	ZNT2_MOUSE	43.147	394	142	7	316	1419	32	369	1.56E-81	260
g14671.t1	4.653519903	-4.656326296	1.251354964	-3.721027551	0.000198414	0.00122785	1	2	0	0	6	2	5	0	0	0	3	37	0	5	sp	Q5REV9	NPT2B_PONAB	51.429	630	269	9	145	1953	54	673	1.85E-174	517
g14672.t1	1563.444769	-2.400932586	0.522648592	-4.59377988	4.35E-06	4.63E-05	793	988	485	290	1058	1550	3010	1143	505	1078	326	2522	370	3867	sp	Q06496	NPT2A_RAT	55.488	492	185	4	457	1845	107	593	7.42E-132	405
g14677.t1	2.879353261	-3.94572027	1.437481112	-2.74488495	0.006053211	0.021316926	1	0	0	0	25	4	0	2	0	0	1	6	0	2	sp	Q8BLB8	AN34C_MOUSE	57.368	190	74	3	103	660	8	194	5.88E-56	198
g14679.t1	7131.736819	-1.631886807	0.241994	-6.743501109	1.55E-11	6.57E-10	7703	7404	3516	4231	11144	8236	8732	4707	3644	6306	3147	11077	4172	7502	sp	Q90473	HSP7C_DANRE	79.365	378	78	0	1	1134	237	614	0	591
g14680.t1	3457.263262	-1.749739678	0.201310316	-8.691753685	3.57E-18	5.04E-16	4054	3870	1672	2066	5729	3994	4204	2533	1627	2100	1597	5370	2096	3438	sp	P19378	HSP7C_CRIGR	85.366	205	30	0	133	747	4	208	1.51E-125	374
g14681.t1	45.35314009	-0.999111478	0.30403381	-3.28618543	0.001015541	0.004783057	47	28	39	32	43	65	45	52	34	13	44	83	50	44	sp	Q8BGF9	S2544_MOUSE	47.785	316	130	4	10	864	3	314	1.13E-102	305
g14682.t1	583.8002912	-1.509992587	0.235051891	-6.424081856	1.33E-10	4.61E-09	449	534	269	389	692	838	678	476	333	431	283	1069	457	727	sp	Q4QQV8	CHMP5_RAT	71.689	219	62	0	1	657	1	219	4.83E-98	287
g14684.t1	114.3825961	-0.875336566	0.338334123	-2.58719563	0.009676064	0.031361416	146	166	91	75	67	87	142	82	72	128	111	125	138	77	sp	O08539	BIN1_MOUSE	38.281	256	124	1	64	729	27	282	8.65E-50	181
g14688.t1	196.4083552	-1.406556657	0.235392107	-5.975377315	2.30E-09	5.85E-08	188	314	130	121	294	161	203	132	107	157	114	325	168	168	sp	Q28DE0	FAKD1_XENTR	30.409	832	548	10	160	2622	20	831	1.08E-107	355
g14689.t1	2703.01971	-1.709348482	0.387833682	-4.407426592	1.05E-05	9.77E-05	3843	7212	2690	1157	2247	2217	2665	967	1035	1730	1533	3191	1521	2085	sp	Q71U34	HSP7C_SAGOE	83.361	613	102	0	1	1839	1	613	0	1033
g1469.t1	19.45124389	2.279378058	0.610538539	3.733389316	0.00018892	0.001181603	4	1	14	15	6	11	5	36	117	13	23	5	61	7	sp	Q9UGM3	DMBT1_HUMAN	37.153	541	271	10	100	1647	478	974	6.01E-90	309
g1469.t1	19.45124389	2.279378058	0.610538539	3.733389316	0.00018892	0.001181603	4	1	14	15	6	11	5	36	117	13	23	5	61	7	sp	Q9UGM3	DMBT1_HUMAN	36.804	557	259	12	145	1701	362	863	1.63E-89	308
g1469.t1	19.45124389	2.279378058	0.610538539	3.733389316	0.00018892	0.001181603	4	1	14	15	6	11	5	36	117	13	23	5	61	7	sp	Q9UGM3	DMBT1_HUMAN	35.714	588	272	11	100	1701	717	1252	5.99E-89	306
g1469.t1	19.45124389	2.279378058	0.610538539	3.733389316	0.00018892	0.001181603	4	1	14	15	6	11	5	36	117	13	23	5	61	7	sp	Q9UGM3	DMBT1_HUMAN	37.524	525	265	10	145	1623	101	594	1.74E-88	305
g1469.t1	19.45124389	2.279378058	0.610538539	3.733389316	0.00018892	0.001181603	4	1	14	15	6	11	5	36	117	13	23	5	61	7	sp	Q9UGM3	DMBT1_HUMAN	36.549	539	247	11	145	1647	233	714	7.74E-87	300
g1469.t1	19.45124389	2.279378058	0.610538539	3.733389316	0.00018892	0.001181603	4	1	14	15	6	11	5	36	117	13	23	5	61	7	sp	Q9UGM3	DMBT1_HUMAN	35.495	586	274	12	100	1701	977	1510	1.32E-85	296
g1469.t1	19.45124389	2.279378058	0.610538539	3.733389316	0.00018892	0.001181603	4	1	14	15	6	11	5	36	117	13	23	5	61	7	sp	Q9UGM3	DMBT1_HUMAN	35.971	556	254	11	145	1662	1250	1753	1.21E-84	294
g1469.t1	19.45124389	2.279378058	0.610538539	3.733389316	0.00018892	0.001181603	4	1	14	15	6	11	5	36	117	13	23	5	61	7	sp	Q9UGM3	DMBT1_HUMAN	38.577	267	135	4	976	1701	102	364	1.64E-42	169
g1469.t1	19.45124389	2.279378058	0.610538539	3.733389316	0.00018892	0.001181603	4	1	14	15	6	11	5	36	117	13	23	5	61	7	sp	Q9UGM3	DMBT1_HUMAN	29.194	459	254	10	46	1359	1605	2013	1.31E-36	151
g14699.t1	1594.684098	-1.585299721	0.363988899	-4.355351839	1.33E-05	0.000120605	1077	1207	534	602	2803	2143	1727	1024	615	1833	1220	1884	967	2874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14700.t1	692.3894923	-1.126295039	0.259761742	-4.335877302	1.45E-05	0.00013035	653	521	384	390	721	710	730	600	433	620	731	1242	584	890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14701.t1	855.2602551	1.001010495	0.334723412	2.990560143	0.002784663	0.01115772	763	684	1437	1415	590	486	199	2000	1338	386	1792	497	1548	250	sp	P80912	HINT1_RABIT	61.538	130	46	1	1	390	1	126	2.47E-54	169
g14704.t1	5072.387292	-0.990579536	0.266728634	-3.713810257	0.000204162	0.001258461	5018	5719	3524	4788	5372	3845	5853	5374	4864	3577	2770	5486	4420	6108	sp	Q3T0B7	RS27L_BOVIN	92.857	84	6	0	1	252	1	84	2.78E-49	153
g14705.t1	5.209337165	-3.29466462	0.906450093	-3.634689483	0.000278316	0.001633429	5	3	3	0	4	1	13	2	0	2	0	14	1	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14714.t1	756.8483316	-1.022049146	0.288275955	-3.545384657	0.000392041	0.002156802	794	1632	610	691	603	661	640	652	438	568	701	755	636	677	sp	Q7ZUB3	TSN31_DANRE	50.237	211	75	2	1	543	2	212	1.15E-59	188
g14717.t1	55.75261496	-1.634531664	0.507537196	-3.220516008	0.0012796	0.005799223	19	33	18	20	36	67	55	18	53	26	46	87	56	176	sp	Q28D99	GADL1_XENTR	55.208	480	215	0	46	1485	32	511	0	579
g14725.t1	3835.561275	-1.917407731	0.293061658	-6.542676868	6.04E-11	2.25E-09	4385	6706	2512	1743	3980	3604	5288	1952	1499	2455	1523	5311	1963	4335	sp	Q5ZL42	5MP1_CHICK	53.511	413	186	4	7	1245	2	408	3.44E-157	453
